Station Name,Latitude,Longitude,EV Level2 EVSE Num
HIGH ASSOCIATES BUILDING 380 A,40.050865,-76.252166,2.0
OBOE EVS STATION 1,40.764946,-74.23894,2.0
GA TECH W22 #10,33.779885,-84.400731,2.0
ASANTE HEIMANN CANCER,42.318087,-122.825687,2.0
Marine Chevrolet Cadillac,34.789404,-77.402415,1.0
Tolosa Winery - Tesla Destination,35.230915,-120.625431,2.0
TOM HESSER BMW T.HESSER BMW 1,41.417829,-75.652966,1.0
DoubleTree by Hilton Williamsburg - Tesla Destination,37.243124,-76.659679,2.0
TOWNCHARGERS STATION 2,32.7654,-117.16019,2.0
"Lenkin 1133A, Lenkin 1133B",38.904905,-77.040131,2.0
MRC des Basques,48.12301947297772,-69.17350590272517,2.0
CENTURY PARK 2029 EV BAY 9,34.059624,-118.413864,1.0
12412 W Moorpark St,34.1502771,-118.4035165,1.0
Richmond Adelaide Centre,43.650016,-79.383202,2.0
GA TECH AREA 4 #3,33.777545,-84.399306,2.0
"Walmart 5447 - Kearny, NJ",40.74863,-74.13629,1.0
Quisisana Resort - Tesla Destination,44.1776756,-70.9050409,2.0
425 MARKET ST. STATION 1,37.791332,-122.398215,2.0
LTG STATION 01,34.150096,-118.257286,2.0
LOUDOUN METRO STATION 11,39.005356,-77.492905,2.0
Mosby at Bridge Street,34.718557,-86.67913,1.0
EARTHLIGHT EARTHLIGHT HQ /,41.886633,-72.46559,2.0
ADK FOLK SCHOOL STATION 1,43.320377,-73.84187,2.0
Stop & Shop 1282 Springfield Street,42.0678635,-72.67444,2.0
TOWN OF BABYLON TOWN ANNEX 1,40.728081,-73.330953,1.0
SCI CHARGERS EAST G CHAIR 1,36.156247,-115.332241,2.0
Windham Town Hall,41.71292,-72.217506,4.0
COMMUNITY TOYOT FRONT CHARGER,29.804287,-94.989414,2.0
2600 6TH AVE CHARGEPOINT 3,42.74196,-73.682154,2.0
COUNTY EMPLOYEE PS1 #3,37.315317,-121.934019,2.0
Walgreens #11856 Seattle WA,47.619143,-122.34536,1.0
PORTLANDJETPORT EV STATION 1,43.647787,-70.310521,2.0
Rochester Institute of Technology - Tesla Destination,43.08479,-77.674739,1.0
100 CROWLEY STATION 1,42.36964,-71.57233,2.0
Desjardins - CdS St-Jean-Port-Joli,47.215769,-70.268772,1.0
FPL EVOLUTION UMIAMI 9,25.723338,-80.276393,2.0
SHC PVG 4 & 5,37.43364,-122.177591,2.0
EVSP WALGREENS STORE 5744,33.840414,-117.888396,1.0
AMZ SEA94 12,47.613357,-122.196624,2.0
Ko'olina Beach Resort,21.331666,-158.119334,6.0
Inn at Lake Joseph,41.587359,-74.725595,4.0
IRVINE  CO  OFC 250 SPECTRUM 01,33.652557,-117.747754,2.0
TR DOMAIN 10 COUSINS D10-1B,30.404949,-97.718551,2.0
Alpha Omega Winery - Tesla Destination,38.470596,-122.429101,3.0
AIC BUILDING AVALON PARK GRP,28.510025,-81.15411,2.0
CITY OF WINDSOR GARAGE 2,42.316017,-83.03898,2.0
CI WORKS EV 5,42.857677,-70.924798,2.0
DECORUM STATION 1,26.600042,-81.807594,2.0
Pan Am Building,21.292087,-157.83915,1.0
INFORMATICA STATION 12,37.510612,-122.204294,2.0
U-M ANN ARBOR M93 BLUE #1-2,42.28802,-83.734739,2.0
CONVENTUS CONVENTUS,42.900489,-78.868369,2.0
12860 Encinitas Ave,34.303331,-118.478003,1.0
CHARGER 1 LVR LVR 1,33.935021,-84.51563,2.0
Old Glory Distilling Co. - Tesla Destination,36.596445,-87.277796,2.0
Eau Claire Energy Co-op,44.787172,-91.371294,2.0
INDUSTRY STATION 5,34.009716,-117.845247,2.0
CITYOFMARSHALL FARMER'S MKT #3,42.27093,-84.959485,2.0
LEXUS WEST SHOWROOM #5,33.765801,-117.988905,1.0
CPSE-SATX UNHOSPITAL 2,29.509695,-98.580288,2.0
Volvo Cars Fredericksburg,38.312221,-77.506525,2.0
10455 S WILMINGTON AVE,33.941036,-118.239077,1.0
META MPK22-24,37.481659,-122.165055,2.0
IRVINE  CO  OFC 130 THEORY 03,33.644566,-117.857724,2.0
FLAGSTAFF - APS AQUAPLEX 2,35.205338,-111.61012,2.0
Best Western Plus Richmond Inn & Suites - Tesla Destination,30.423521,-91.131682,2.0
EVSP WALGREENS STORE 9882,33.920674,-118.396705,1.0
HOME-2 STATION 1,39.630856,-77.767868,2.0
OUTSIDE PARKING PARKING 1,45.644382,-73.86853,2.0
854ELLICOTT 854 ELLICOTT 3,42.901754,-78.867332,2.0
VOLVO OF NL STATION 1,47.523915,-52.800224,2.0
4CD BRW STN 7,37.8969,-121.719558,2.0
HHEALTHCARE OTMH STATION 1,43.450482,-79.765739,2.0
Oberlin Elementary School,41.29571,-82.21249,4.0
PEPPERDINE U. DRESCHER 4,34.046418,-118.715064,2.0
Swedish Medical Center Issaquah Campus,47.536237,-122.022053,3.0
Fernwood Road Cafe,48.914857,-123.533169,1.0
ALAMEDA EH 4000 03,37.728362,-122.232031,2.0
TAG E-KARTING TAG E-KARTING 1,45.64235,-73.860466,2.0
COMPUCOM STATION 3,34.994759,-80.871509,2.0
Ford of Londonderry,42.865513,-71.348169,1.0
NEEDHAM CHESTNUT STREET,42.279511,-71.236106,2.0
PUBLIC STATIONS NPS-CRPD #03,34.185383,-118.88344,2.0
LOT NEXT TO CVS 2ND STATION,42.053441,-70.18638,2.0
FB ALABAMA NHA3 STATION 1,34.843751,-86.629744,2.0
THREE ALLIANCE 3 ALLIANCE EV3,33.851301,-84.366785,2.0
Thoroughbred Ford,39.248895,-94.65668,4.0
EV CHARGE STAT N MAIN ST LOT,36.09925,-78.29997,2.0
JERSEYCITY FULTON AVE LOT2,40.704683,-74.087169,2.0
EASTON CT4000 FENLON 2,40.051776,-82.913271,2.0
UO-EMU WALNUT,44.044328,-123.061121,2.0
Cole Krum Chevrolet,42.1324937177301,-85.6364659768905,1.0
UP EV STATION STATION 1,47.662815,-122.31902,2.0
County of Lambton 4 - Oil City Public Works,42.809756,-82.125352,1.0
HANCOCK GARAGE HANCOCK 4,42.248558,-71.0,2.0
Ingles Markets - Skyland Plaza,35.499836,-82.522586,6.0
VIP LOT CHARGER VIP LOT CHARGER,60.971375,-149.098667,2.0
Brookhaven - Maint Bldg,40.5267633927951,-74.6213921509224,2.0
First Choice Ford,41.5785236586273,-109.233879057808,2.0
Oxford Hills Comprehensive High School,44.21289,-70.526114,3.0
COBB EMC OFFICE CPF503 BLDG4000,33.832918,-84.027061,1.0
MARTA COLLEGEPARK L22,33.650685,-84.447986,2.0
PACIFIC CANNERY STATION 16-17,37.812509,-122.300595,2.0
MERRIAM MARKETPLACE,39.02492,-94.69443,2.0
SANTANA ROW P1 STATION 14,37.284055,-121.932932,2.0
Homewood Suites Wilmington Mayfaire,34.238094,-77.832522,1.0
TOYOTA OF NEW O CT4K 1,30.053305,-89.947082,2.0
EVERGY @CROWN CTR-234B,39.083533,-94.580686,2.0
The Quality Inn,46.393747,-63.769318,3.0
STONY BROOK UNV TABLER,40.909578,-73.125004,2.0
6055 WASHINGTON 6055 - #3,33.997643,-118.148109,2.0
Harbor Watch'Inn - Tesla Destination,44.152655,-68.441122,2.0
1820 Industrial St,34.0352404045464,-118.233981368531,14.0
RONA - Brossard,45.438304901123,-73.4407501220703,2.0
Advent Health,29.021699,-80.922696,2.0
MIT CAMPUS BLDG62 P1-2,42.361638,-71.083416,2.0
CNTYOFRIVERSIDE RUHSGW3,33.911136,-117.197521,2.0
WINDEMERE STATION 4,37.39095,-122.044263,2.0
ARTEM WYNWOOD ST3,25.803604,-80.19688,2.0
WSB DARIEN,41.741968,-87.973128,2.0
1500 Old Towne Road (US-L6F-EUS-2),32.80814,-79.98645,1.0
QUALICUMBEACH TOWN HALL NORTH,49.347534,-124.444407,2.0
Comfort Inn & Suites Victoria-Victoria - Tesla Destination,48.4440229,-123.3674944,3.0
AutoNation Nissan - Lewisville,33.022937,-96.988337,1.0
11667 W Santa Monica Blvd,34.04414195,-118.4554299,1.0
Motel Au Fleuve D'Argent - Tesla Destination,47.82477,-69.558502,3.0
Riley Ford,44.8914456121597,-73.4375763448713,1.0
BCHHSS SPOKE LEVEL 1 S,40.168554,-105.103452,2.0
PF CA Kaiser,32.81229,-117.11747,10.0
Lake Casitas Municipal Water District - Recreational Area,34.378768,-119.313973,1.0
BROADSTREET KILDONAN #5,49.90918,-97.06351,2.0
Promenade Towers,39.016715,-77.106924,16.0
"19 South Apartments, LLC",28.292368,-81.328939,4.0
DOCK STATION 10,40.757839,-73.984391,1.0
FIG GARDEN FGFC STATION 3,36.81301,-119.80649,1.0
UNIV OF FLORIDA GARAGE 4 #3,29.645543,-82.343205,2.0
STETSON UNIV. WELCOME CTR 01,29.03593,-81.302925,2.0
THE SAGAMORE SAGAMORE 1.4,43.55704,-73.645096,2.0
Bishop Ranch 9,37.774255,-121.963797,10.0
Notre Dame - Innovation Park,41.693242,-86.228622,1.0
Safeway Wisconsin Ave NW,38.9160565,-77.067444,2.0
EVERGY @ALAMEDA -254A,39.038332,-94.592848,2.0
4THANDCHARGE STATION3,30.260703,-97.7241,2.0
BEVERLY HILLS 345 N BEVERLY 3,34.069244,-118.401712,2.0
ALTA CLARA ALTA CLARA 4,42.44998,-71.08764,2.0
DeAnza Community Center,34.048216,-117.654099,6.0
EL CAJON B14 B15,32.827819,-116.900626,2.0
YVEC Custer,46.129477,-107.553221,2.0
Peruzzi Nissan,40.182893,-74.86217,1.0
CNX L2-3,45.236367,-93.447187,2.0
Kent Town Hall,41.727419,-73.47251,1.0
PHR Village,32.961671,-117.189897,6.0
Quest Diagnostics - Chantilly,38.875547,-77.439203,4.0
NBCSG STATION 2,41.053205,-73.516008,2.0
Treasure Valley Subaru,43.600637,-116.504557,1.0
DODD'S STATION 1,49.225136,-124.03361,2.0
South Core Garage - 1,27.770576,-82.635369,1.0
5750 Pierre de Coubertin,45.571544,-73.540664,2.0
Convention Center - Hartford,41.762852,-72.668973,6.0
LEE HONDA SHOP01,44.13037,-70.224009,1.0
REN DENNY CTR2,47.61823,-122.33392,2.0
ESTES PARKING TOWN HALL LOT 1,40.377958,-105.519686,2.0
Colville City Hall,48.543915,-117.904797,2.0
DPL - Worcester County Recreation Courts,38.17201,-75.376468,2.0
SUNY BROOME SUNY BROOME #3,42.135459,-75.912774,2.0
SKIDMORE PALAMOUNTAIN 2,43.098194,-73.783683,2.0
Chick-Fil-A - Coconut Creek,26.287118,-80.201131,1.0
Agate Cove Inn - Tesla Destination,39.316084,-123.799273,3.0
VTA BERRYESSA 7,37.36686,-121.873621,1.0
Lebrun Nissan,42.966894,-76.535879,1.0
MRC Charlevoix - Petite-Rivière-St-François,47.3012745441782,-70.5681295925904,1.0
Embassy Suites by Hilton McAllen Convention Center - Tesla Destination,26.198734,-98.260723,3.0
RV Building,45.399303,-122.652056,2.0
Pepco - Oakcrest Community Center,38.871074,-76.918565,2.0
1348 Abbot Kinney Blvd,33.990793,-118.466391,1.0
Holiday inn Express & Suites Waco South - Tesla Destination,31.49365,-97.160484,3.0
Radisson Hotel Kitchener - Tesla Destination,43.429393,-80.433222,2.0
Brown Harris Wealth Management,38.475325,-77.995127,2.0
BROADSTREET GATEWAY#1,49.313699,-124.319984,2.0
SHC HPG PT 1&2,37.441018,-122.169403,2.0
HUNT ELECTRIC 1811 BUILDING E,40.718916,-111.941387,2.0
Deer Lake Centre - Burnaby,49.245662,-122.972877,6.0
253 Rue du Saguenay,48.44994,-70.90259,1.0
DEVENS DEVENS #2,42.539252,-71.610314,2.0
IRVINE  CO  OFC ST 17240 19,33.649452,-117.763834,2.0
Bridgeport Hospital,41.190701,-73.166282,2.0
EVERGY @SMSD C4AA-226B,39.001234,-94.680695,2.0
LAKESIDETERRACE STATION 2,49.283327,-122.789463,2.0
ASPEN INSTITUTE ASPEN MEADOWS 2,39.200532,-106.83057,2.0
BLDG 3 STATION AUBURN BROOK 1,39.379604,-104.874748,2.0
Midpeninsula Regional Openspace District Admin Office,37.396454,-122.105989,4.0
Stone Ridge Station - Tesla Destination,38.118234,-86.957874,4.0
1898 Alexis-Nihon,45.51364297,-73.70745341,4.0
Los Angeles Convention Center,34.040539,-118.271387,7.0
TREBLE CREEK ROGERSRANCH,29.602948,-98.537543,2.0
Hampstead - Hampstead Park,45.481845,-73.644848,2.0
L.A. LIVE EV CH UNIT 3,34.044914,-118.26859,2.0
BAVARIAN INN BICB UNIT 2-1&2,43.325757,-83.740179,2.0
Tavares Chamber of Commerce  1,28.802115,-81.725471,1.0
Shawinigan - Caserne de St-George,46.626005,-72.65866,1.0
SLSMC - St-Lambert,45.49318,-73.516191,1.0
COMED JOL-F-D,41.493393,-88.036644,2.0
3 LOCATIONS FRIEND STREET 2,42.857098,-70.93264,2.0
Colorado Mountain College - Glenwood Springs,39.538781,-107.3219,2.0
EVERGY @LNDNSQ APT229C,39.21972,-94.573531,2.0
Village Crossing,42.0109155,-87.7637675,2.0
Westgate Vacation Villas Resort & Spa,28.329043,-81.597278,2.0
Charleston Wesley Chapel,28.216636,-82.257608,4.0
AMOR WELLNESS AMOR A4,36.74952,-120.388719,1.0
8044 EAST SIDE,39.201233,-84.37054,2.0
The Boathouse at City Point - Tesla Destination,37.308732,-77.294043,1.0
Citizen’s Bank East Providence,41.789692,-71.35779,2.0
Aikahi Park Shopping Center,21.423052,-157.7483545,2.0
ATHENS CHARGER 1,42.261012,-73.80913,2.0
Grand Blanc Mitsubishi,42.9453193815455,-83.6796458108155,1.0
Tradewinds Carmel - Tesla Destination,36.5593468,-121.9209566,1.0
15596 W Roxford St,34.31161914,-118.4711377,1.0
UNIV OF FLORIDA GARAGE 14 LVL 2,29.641789,-82.350768,2.0
Manchester Grand Hyatt,32.710142,-117.167641,8.0
Crest Volvo,33.090792,-96.832596,1.0
CITY OF FREMONT FREMONT MALL 1,41.452206,-96.485639,2.0
Nine12 Place - Building 5,28.642159,-81.410175,1.0
Subaru of Morgantown,39.6444,-79.9277,1.0
Hampton Inn Washington-Downtown-Convention Center - Tesla Destination,38.901964,-77.019837,1.0
Village of Webster,43.211386,-77.431663,2.0
PEPPERDINE U. VISITOR LOT 1,34.039408,-118.706343,2.0
TERMINAL GARAGE L4N9,39.298009,-94.717023,2.0
NE STATION NE STATION,48.052498,-122.189401,2.0
WALMART EVSE SAN BRUNO STAT2,37.627581,-122.424734,2.0
Comfort Inn International Drive - Tesla Destination,28.447889,-81.472972,2.0
Queen City Center,39.645879657,-78.758226168,2.0
WATT PLAZA L4 EV1 EV2,34.061242,-118.415027,2.0
City of Chilliwack - Tourism Chilliwack,49.143421,-122.001937,2.0
Hilton Garden Inn Burbank Downtown - Tesla Destination,34.178478,-118.305686,5.0
15316 Co Rd 4201 (US-DCS-HDK-2),36.84587,-96.42317,1.0
Split Rock Distilling,44.0110068004794,-69.6030979718926,1.0
Mike Maroone Chevrolet South,38.836576,-104.758621,2.0
FlightSafety International,33.816809,-118.142166,1.0
UNICOPROPERTIES 5400 AIRPORT,40.034424,-105.22672,2.0
AUSTIN FC SIX,30.387856,-97.71863,2.0
Albanel - Mairie,48.8832768156235,-72.4416979304589,1.0
Ville de Blainville - Hôtel de Ville,45.679232,-73.874683,2.0
BH STATION1,42.126476,-72.61004,2.0
Hamlin Beach State Park Camping,43.3572962044278,-77.9508094101213,1.0
7SPC VEC BYRDSTOWN,36.57109,-85.13344,2.0
80|50 Mammoth - Tesla Destination,37.6499,-118.985167,3.0
Nimay Gas Station,18.404987,-66.205372,1.0
COUNTY EVSE PUB PARK 3,38.583721,-121.496084,2.0
BOSA D. GROUP L5 594-596,32.716291,-117.157889,2.0
Capitol Subaru - Customer Parking,44.968758,-123.022499,8.0
HUDSON BENTALL THURLOW 181-183,49.28695,-123.12075,2.0
HAMFLAG STATION 1,35.214954,-111.578896,2.0
Luray Visitor Center,38.663811,-78.460394,1.0
Spear Vineyards and Winery - Tesla Destination,34.637418,-120.298425,2.0
450 B STREET IN ONE PACIFIC HT2,32.899655,-117.19087,1.0
The Mimslyn Inn - Tesla Destination,38.664182,-78.46637,2.0
Tanger Outlets - Glendale AZ Express Factory Outlet,33.5328675,-112.265947,2.0
CHARGEPOINT 001 GATEWAY4,43.616512,-79.694392,2.0
DURHAM COUNTY QUEEN ST 2N,35.992947,-78.896745,2.0
XROADSHYUNDAI SERVICE,40.431136,-104.994852,1.0
The Atlantic Hotel and Spa - Tesla Destination,26.13157,-80.103887,6.0
CY AGOURA HILLS MARRIOTTAGOURA2,34.145607,-118.76921,2.0
Bixel & 6th,34.054291,-118.261875,1.0
UVU BRC BUILDING,40.273869,-111.715293,2.0
Bob's Well Bread Bakery - Tesla Destination,34.743791,-120.276887,2.0
ILANI 3B-3 SINGLE,45.853138,-122.70895,1.0
"TEMPE FLEET 2, EAST LIBRARY",33.390824,-111.927262,2.0
"Target T1331 - Lake Stevens, WA",47.99823,-122.10064,1.0
Falls Chevrolet Cadillac Buick GMC -Outside,43.1150699004518,-79.0936082391571,3.0
"The Inn at Manchester, a Select Registry Property - Tesla Destination",43.1671505,-73.0687762,2.0
MIDDLETOWN TWP STYERS PORT 2,40.196239,-74.895845,2.0
SHAVANOPARK SP-1,29.563969,-98.559916,2.0
Jim Bass Ford,31.447489,-100.49558,2.0
South City,40.723431,-111.89235,27.0
MA PORTFOLIO HOBBS STATION 6,42.404254,-71.25692,2.0
UCSF CAMPUS MBHOSPITAL EV8,37.76813,-122.394116,2.0
AGOURA HILLS #3,34.144158,-118.776044,2.0
BOTS EV 1-2 EASTSIDE,35.131308,-118.450651,2.0
HARMONY MILLS 1 WEST 1 1.5,42.781464,-73.705574,2.0
PVCCHARGING STATION 1,33.661811,-114.652348,2.0
MAIN CAMPUS 58 RILEY WEST,42.82512,-86.01511,2.0
Firestone Complete Auto Care - Hansons Corner,30.541595,-97.558577,2.0
MARY STREET EVCS KR #4,25.729679,-80.239719,2.0
Hampton Inn Amesbury - Tesla Destination,42.847511,-70.908409,2.0
The Roundhouse,41.50262,-73.96072,4.0
Western Kentucky University - Parking Structure #3,36.98099,-86.464367,2.0
HOME2TRU STATION 1 ENTRY,33.866119,-98.527287,2.0
USH PARKING ET 6,34.134617,-118.351098,2.0
Bok Tower Gardens - 3,27.936443,-81.575712,1.0
PF DEVELOPMENT PFCHARGE1,42.741695,-73.650806,2.0
Big Daddys Pizza - Sevierville,35.828707,-83.574955,4.0
Home2 Suites by Hilton Oklahoma City Airport - Tesla Destination,35.447737,-97.596021,3.0
INNISCRONE GC INNICRONE GOLF,39.81181,-75.801206,2.0
UDR ALMADEN LAKE 02,37.243864,-121.869759,2.0
Specialized Office Systems,33.6620057294071,-112.030500915798,4.0
Carré St-Laurent Phase1,45.509091303,-73.563144207,5.0
MASS MOCA MASS MOCA 3,42.700796,-73.114467,2.0
Marriott Cypress Harbour Villas - Tesla Destination,28.401694,-81.471099,2.0
Aldon at Powell and Broad,35.613739,-78.811745,2.0
Merkburn Holdings Lts - 62 Steacie Drive,45.3361383411655,-75.9124208519572,2.0
NATIONAL INSTRU 7&8,30.408505,-97.727699,2.0
SCCOA EVS1-15,37.383016,-121.980889,2.0
Halstead Square,38.878682,-77.228186,1.0
DELO Apartments,39.981067,-105.129126,1.0
Exchange at Westgate Apartments,34.208778,-78.017386,1.0
Baltimore City Recreation and Parks,39.276811,-76.570849,3.0
Locust Berkeley Developers - Garden Homes,40.6811,-74.42554,6.0
W. College Ave. Lot H,38.348576,-75.601699,4.0
Dancing Bear Inn,36.6349186263446,-81.7869047829542,2.0
Arrive Perimeter,33.927793,-84.332853,2.0
Las Olas Garage,26.120463,-80.107883,6.0
SpringHill Suites by Marriott Louisville Airport,38.191041,-85.741739,2.0
MANULIFE LEVEL 8 B3,43.672271,-79.38217,2.0
Regional District Of Mount Waddington - Woss EV Charging Station,50.213905,-126.595277,1.0
CAPITAL GATEWAY STATION 6,47.035841,-122.895035,1.0
AC STATION STATION 2,38.170206,-85.828018,1.0
DORMAN DORMAN EV1,40.180029,-76.838991,2.0
The Lamplighter,45.4191655486739,-75.6833152636274,2.0
A2DDA ST 4123,42.278722,-83.742874,2.0
ESSEX CENTURY TOWERS2,37.367831,-121.915167,2.0
BOULDER GARAGE 15TH & SPRUCE 1,40.019307,-105.276394,2.0
HOLLYWOOD PARK MU4 BASEMENT 2,33.95199,-118.341396,2.0
DAL PARKING DAL GARAGE A4,32.843451,-96.84941,2.0
"450 WATER HEV6-108,109",42.372025,-71.071232,2.0
CASWELL EV CASWELL NORTH,44.1896,-94.0418,2.0
MIDDLETON RIDGE 7165 EAST,43.122954,-89.502024,2.0
COMED MW-F-CPF1,41.874398,-87.832516,1.0
BGE FLEET ONLY SPG 14,39.27109,-76.618623,1.0
Cole Nissan Kia,42.909627,-112.450552,1.0
PARK NEW HAVEN ARG FLOOR 3-2,41.30529,-72.934219,2.0
Fairfield Inn & Suites by Marriott Kalamazoo,42.2586388814694,-85.5289750765615,2.0
CarStar Cramer's Middletown,40.1997527971527,-76.7636656891363,1.0
EVERGY @PROVINCE -040A,39.183712,-94.595932,2.0
GMC Parking 420 E 53rd - Tesla Destination,40.755289,-73.963804,1.0
COC CORNING OPT 2,35.330545,-80.938684,2.0
North Bay Community Energy Park,46.314855967295,-79.4481835884693,2.0
PALO ALTO CA HIGH #2,37.443343,-122.163232,2.0
DOWNTOWN MAPLE STREET,34.099464,-84.52216,2.0
321 468 UNITS 321 STATION #1,41.024137,-73.637268,2.0
Artech Residences,25.949233,-80.140754,1.0
PARKING LOT NORTH LOT 4,44.733734,-93.475598,2.0
BEVERLYHOSPITAL EV2,34.014197,-118.099612,2.0
FOX CDJR STATION1 L2 HWY,42.961056,-76.5397,2.0
VC GOV CENTER  SUPERIOR CRT 01,34.26805,-119.209139,2.0
LAKEWOOD PARK HAVEN ROW,41.485133,-81.790862,2.0
QUADREAL CA WILLOWBROOK 4,49.115473,-122.674604,2.0
H16 PARKING LOT H16-1,38.580505,-121.483609,2.0
MA PORTFOLIO 404 NORTH #1,42.410637,-71.25664,2.0
Campus at Greenhill,41.478889,-72.775522,4.0
IBEW68 WIND TURBINE,39.798954,-104.982285,2.0
KG KIA MENTOR FRONT STATION,41.67498,-81.314948,2.0
CBW PROPERTIES SV-1,37.396167,-122.075767,2.0
Wellington Manor Building 4380,43.12647,-76.21144,4.0
"LONGFELLOW 1800 6 (63,64)",37.765729,-122.392596,2.0
Michael David Winery of Sonoma - Tesla Destination,38.742054,-122.955013,6.0
DLR PIXAR 12,33.812778,-117.927016,2.0
Arena Garage - South Howard Street,39.287914,-76.619205,4.0
1255 TREAT BLVD NEW STATION 1,37.927004,-122.059763,2.0
Homewood Suites by Hilton,43.507344,-80.552876,2.0
Crystal Mountain,46.938306,-121.472889,8.0
TOWN OF BABYLON TANNER PARK 1,40.656891,-73.39625,1.0
Fred Anderson Nissan,35.896757,-78.760671,1.0
Thibault General Motors,46.970009,-70.550963,1.0
TOS SUPERIOR PLAZA,39.956098,-105.163786,2.0
Mairie de St-Sauveur,45.895675,-74.153341,4.0
Fern River Resort,37.039479,-122.068751,1.0
Tidewater Marina,39.264924,-76.60639,3.0
SAINT MARY'S CA STATION 2,37.842354,-122.10891,2.0
Livingston Mall,40.776232,-74.355222,1.0
COMED LC3-E-I,41.848199,-87.984377,2.0
Marriott's Surfwatch - Tesla Destination,32.197338,-80.69798,3.0
1100 Robert-Bourassa,45.501537,-73.567076,2.0
"Las Alcobas, A Luxury Collection Hotel, Napa Valley - Tesla Destination",38.50939,-122.478401,3.0
SAN MATEO CNTY PS1 PUBLIC #1B,37.489505,-122.230096,1.0
Providence Golf Club - Tesla Destination,37.48132,-77.555591,4.0
DH CHARGE 1 B CHARGING 1,38.959117,-119.945617,1.0
QUADREAL CA WESTMNT PRKD 1,51.009895,-114.126931,2.0
Waters View Prime Companies,42.777771,-73.683037,2.0
AMZ SEA41-15,47.616076,-122.339754,2.0
Frost Roofing Inc,40.569795887608,-84.1909039119769,2.0
INTERPARK 341 S WELLS 2,41.877536,-87.63426,2.0
Hilton Garden Inn Palm Beach Gardens - Tesla Destination,26.848315,-80.091046,1.0
Saint-Polycarpe - Parc FX Prieur,45.30196,-74.30371,1.0
CROSSROADS 12851 #6,34.029722,-118.021464,2.0
SRSC-TerraLinda_SanRafael_O,37.999232,-122.552077,16.0
SANTA MONICA  CIVIC EVSE 1,34.01176,-118.490001,1.0
Nissan of Smithtown,40.859886,-73.162067,1.0
Sugarberry Inn - Tesla Destination,30.2749956,-98.869256,1.0
Sarasota Ford,27.329799,-82.529513,2.0
Croad Vineyards and Inn - Tesla Destination,35.558868,-120.758446,6.0
Windermere Camano Island - Tesla Destination,48.240444,-122.4555,4.0
Pepco - Acredale Community Park,38.999596,-76.936244,4.0
NEEDHAM 484 DEDHAM AVE,42.269934,-71.220696,2.0
PES. EV#6,33.904468,-118.395224,1.0
CARSON CITY ROOP STREET 001,39.169125,-119.760822,2.0
NORDSON MEDICAL EV1,37.411758,-121.942309,2.0
GEORGIA BUILD GBA 02,33.747665,-84.387242,2.0
Centre Peachtree Corners Apartments,33.950289,-84.236811,1.0
Branham High School,37.2530628,-121.9003527,50.0
KMNB MAZDA1,35.108493,-77.044071,1.0
Edgewater Casino Resort,35.1614254311941,-114.571530482915,1.0
Days Inn by Wyndham Ottawa,45.4294,-75.6848,2.0
Cape Cod Mall,41.6683215,-70.296184,2.0
Bliss Construction,42.965953,-78.700983,3.0
Littleton Studio School,44.30626,-71.77545,2.0
Queenstown Premium Outlets,38.982357,-76.158326,1.0
DoubleTree by Hilton Hotel Atlanta - Roswell - Tesla Destination,34.021851,-84.330059,1.0
Elmec,46.607265,-72.695275,2.0
COSFLEET VICREMPELYARD 2,52.141636,-106.695638,1.0
2386 chemin Lucerne,45.50731,-73.66164,4.0
OHIO STATE UNV CAR1,39.997987,-83.033045,2.0
LPCH MAIN EV 16,37.436338,-122.173117,1.0
Aloft New Orleans Downtown - Tesla Destination,29.952822,-90.072423,4.0
2257 Hogan,45.536642,-73.55466,2.0
EV VILLAT LAKE LAKESHORE01,32.860836,-116.91952,2.0
CHRISTIAN LN PRECISION PUNCH,41.638965,-72.749084,2.0
800 Gauvin,45.500852,-73.56134,2.0
Delta Shores Starbucks,38.4639705,-121.4923965,2.0
